epoch,train_conf_loss,train_dice,train_comp,val_conf_loss,val_dice,val_comp,train_top10,train_top50,train_top300,val_top10,val_top50,val_top300
36,0.080272,0.019514,0.377421,0.0,0.0,0.0,0.4,0.8,0.9,0.0,0.0,0.0
37,0.078515,0.021067,0.39335,0.0,0.0,0.0,0.4,0.8,0.9,0.0,0.0,0.0
38,0.076798,0.018327,0.381446,0.0,0.0,0.0,0.4,0.8,0.9,0.0,0.0,0.0
39,0.0746,0.021499,0.411456,0.0,0.0,0.0,0.4,0.8,0.9,0.0,0.0,0.0
40,0.072725,0.024508,0.459862,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0
41,0.07125,0.027124,0.469954,0.0,0.0,0.0,0.6,0.9,1.0,0.0,0.0,0.0
42,0.069559,0.028177,0.504909,0.0,0.0,0.0,0.6,0.9,1.0,0.0,0.0,0.0
43,0.068361,0.031866,0.565718,0.0,0.0,0.0,0.8,0.9,0.9,0.0,0.0,0.0
44,0.067624,0.030861,0.509613,0.0,0.0,0.0,0.7,0.9,1.0,0.0,0.0,0.0
45,0.066241,0.030257,0.591438,0.0,0.0,0.0,0.8,0.9,1.0,0.0,0.0,0.0
46,0.064609,0.041789,0.595079,0.0,0.0,0.0,0.7,1.0,1.0,0.0,0.0,0.0
47,0.064107,0.032645,0.608845,0.0,0.0,0.0,0.7,0.9,0.9,0.0,0.0,0.0
48,0.0631,0.038747,0.652993,0.0,0.0,0.0,0.8,0.9,1.0,0.0,0.0,0.0
49,0.062298,0.041765,0.629272,0.0,0.0,0.0,0.8,0.9,1.0,0.0,0.0,0.0
50,0.060892,0.04552,0.718175,0.0,0.0,0.0,0.8,0.9,0.9,0.0,0.0,0.0
51,0.060076,0.047784,0.687042,0.0,0.0,0.0,0.8,1.0,1.0,0.0,0.0,0.0
52,0.059562,0.048569,0.725196,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
53,0.058954,0.051321,0.710828,0.0,0.0,0.0,0.8,0.9,1.0,0.0,0.0,0.0
54,0.058577,0.052725,0.709033,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
55,0.057926,0.054169,0.760952,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
56,0.057488,0.052328,0.731773,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
57,0.057204,0.0582,0.768514,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
58,0.057155,0.054736,0.765584,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.0
59,0.056639,0.055688,0.780153,0.0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0
60,0.056613,0.056842,0.741538,0.0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0
61,0.05625,0.05791,0.750521,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
62,0.056108,0.057343,0.785046,0.0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0
63,0.055973,0.059109,0.776581,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
64,0.055949,0.057919,0.774838,0.0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0
65,0.055899,0.05795,0.759384,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
66,0.055962,0.056421,0.768972,0.0,0.0,0.0,0.9,0.9,1.0,0.0,0.0,0.0
67,0.05584,0.060898,0.745049,0.0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0
68,0.055722,0.060999,0.746331,0.0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0.0
